I_D,FLAG_TSUNAMI,YEAR,MAGNITUDE,COUNTRY,LOCATION_NAME,LATITUDE,LONGITUDE,REGION_CODE,DEATHS
5570,No,2000,5.4,INDONESIA,"INDONESIA: JAWA:BANDUNG,CIBADAK,CIMANDIRI,KADUDAMPIT",-6.675,106.845,60,
5571,Yes,2000,6.1,JAPAN,JAPAN:  NEAR S COAST HONSHU:  NII-JIMA,34.319,139.26,30,
5572,No,2000,6.4,PHILIPPINES,"PHILIPPINES:  BASCO, MOUNT IRADA, BATAN ISLANDS",20.253,122.043,170,
7803,Yes,2000,6.5,JAPAN,JAPAN:  HONSHU:  S,33.901,139.376,30,
5574,No,2000,6.8,RUSSIA,"RUSSIA:  SAKHALIN ISLAND, UGLEGORSK, MAKAROV",48.786,142.246,50,
5575,No,2000,4.2,CHINA,CHINA:  YUNNAN PROVINCE:  WUDING,25.826,102.194,30,1
5576,No,2000,5,USA,CALIFORNIA:  NAPA,38.379,-122.413,150,
5577,No,2000,6.5,TANZANIA,"TANZANIA:  NKANSI, RUKWA",-7.977,30.709,10,
5578,No,2000,6.7,JAPAN,"JAPAN:  HONSHU:  W:  OKAYAMA, TOTTORI",35.456,133.134,30,
5579,No,2000,5.1,AFGHANISTAN,AFGHANISTAN-TAJIKISTAN:  RAKHOR,37.542,69.582,40,
5580,No,2000,6.5,PANAMA,PANAMA-COLOMBIA:  JURADO,7.042,-77.829,100,
5581,Yes,2000,8,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW IRELAND, DUKE OF YORK",-4.001,152.327,170,2
5582,No,2000,7.8,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW IRELAND, NEW BRITAIN",-5.233,153.102,170,
5583,No,2000,7.8,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,-5.496,151.781,170,
5584,No,2000,6.8,AZERBAIJAN,AZERBAIJAN:  BAKU,40.245,49.946,40,31
5585,No,2000,7,TURKMENISTAN,TURKMENISTAN:  NEBITDAG-TURKMENBASHI,39.566,54.799,40,11
5586,No,2000,6,TURKEY,TURKEY:  AFYON-BOLVADIN,38.457,31.351,140,6
8952,No,2001,7.5,PHILIPPINES,PHILIPPINES:  MINDANAO,6.898,126.579,170,
5587,Yes,2001,7.7,EL SALVADOR,EL SALVADOR:  DAMAGE & INJURIES IN EVERY DEPT.,13.049,-88.66,100,844
5589,No,2001,7.7,INDIA,"INDIA:  GUJARAT:  BHUJ, AHMADABAD, RAJOKOT; PAKISTAN",23.419,70.232,60,20005
5592,No,2001,6.6,EL SALVADOR,EL SALVADOR: SAN JUAN TEPEZONTES-SAN VICENTE-COJUTEP,13.671,-88.938,100,315
5593,No,2001,5.6,CHINA,"CHINA:  SICHUAN PROVINCE:  KANGDING, YAJIANG",29.513,101.129,30,3
5595,No,2001,6.8,USA,"WASHINGTON:  OLYMPIA, SEATTLE, TACOMA",47.149,-122.727,150,1
5596,No,2001,6.8,JAPAN,"JAPAN:  HIROSHIMA, OKAYAMA, HONSHU, KAGAMA",34.083,132.526,30,2
5597,No,2001,5.7,EL SALVADOR,EL SALVADOR:  CONCHAGUA,13.605,-88.795,100,1
5598,No,2001,5.5,CHINA,CHINA:  YUNNAN:  NINGLANG; SICHUAN:  YANYUAN,27.689,101.003,30,2
5599,No,2001,5,AFGHANISTAN,AFGHANISTAN:  HINDU KUSH:  PARVAN,35.169,69.389,40,4
5601,Yes,2001,8.4,PERU,"PERU:  AREQUIPA, MOQUEGUA, TACNA, AYACUCHO",-16.265,-73.641,160,77
5602,No,2001,5.5,TURKEY,TURKEY:  OSMANIYE,37.238,36.206,140,
5603,No,2001,6.6,PERU,"PERU:  CARAVELI, CHALA, ARICA, IQUIQUE, PARINACOTA",-16.086,-73.987,160,
